,Permit_Issuance_Date,License_Issuance_Date,Face_Value_Amount,Subtypes_Statements_Only,Application_Acceptance_Date,ApplID
39150,,,0.0,Riparian,1967-01-01,S002351
39151,,,0.0,Riparian,1966-01-01,S004289
39152,,,0.0,Riparian,1966-01-01,S004307
39153,,,0.0,Riparian,1967-01-01,S002056
39154,,,0.0,Riparian,1967-01-01,S001097
39155,,,0.0,Other - No longer in the water business,1967-07-03,S002410
39156,,,0.0,"Riparian 
              Pre 1914",1967-01-01,S002954
39157,,,0.0,Other - Federal Reserve,1970-09-15,S005390
39158,,,0.0,Riparian,1970-01-01,S005528
39159,,,0.0,Riparian,1967-01-01,S003028
39160,,,0.0,Riparian,1967-01-01,S002241
39161,,,0.0,Riparian,1967-01-01,S002247
39162,,,0.0,Riparian,1967-01-01,S002251
39163,,,0.0,Riparian,1971-01-01,S006968
39164,,,0.0,Riparian,1970-01-01,S005811
39165,,,0.0,Pre 1914,1975-01-01,S008548
39166,,,0.0,Riparian,1967-01-01,S001089
39167,,,0.0,Pre 1914,1967-01-01,S002409
39168,,,0.0,Riparian,1967-01-01,S002970
39169,,,0.0,Riparian,1970-01-01,S005505
39170,,,0.0,Pre 1914,1967-01-01,S001633
39171,,,0.0,Pre 1914,1967-01-01,S001014
39172,,,0.0,Other - Court Decree No. C-125,1967-01-01,S001510
39173,,,0.0,Riparian,1966-01-01,S004282
39174,,,0.0,Riparian,1970-01-01,S005129
39175,,,0.0,Riparian,1967-01-01,S002234
39176,,,0.0,Riparian,1970-01-01,S005572
39177,,,0.0,Riparian,1970-01-01,S005851
39178,,,0.0,Riparian,1970-01-01,S005879
39179,,,0.0,Riparian,1970-01-01,S005989
39180,,,0.0,Riparian,1970-01-01,S005997
39181,,,0.0,Riparian,1970-01-01,S006216
39182,,,0.0,Other - Exec Order 6910,1970-01-01,S006246
39183,,,0.0,Riparian,1970-01-01,S005878
39184,,,0.0,Riparian,1971-01-01,S007059
39185,,,0.0,Riparian,1971-01-01,S006614
39186,,,0.0,Riparian,1968-01-01,S004232
39187,,,0.0,Riparian,1972-01-01,S008030
39188,,,0.0,Riparian,1972-01-01,S008037
39189,,,0.0,Riparian,1970-01-01,S004999
39190,,,0.0,Riparian,1967-01-01,S002353
39191,,,0.0,Riparian,1970-01-01,S005122
39192,,,0.0,Riparian,1968-01-01,S004350
39193,,,0.0,Other - Converted Stockpond Certificate,1970-01-01,S005164
39194,,,0.0,Other - Converted Stockpond Certificate,1970-01-01,S005184
39195,,,0.0,Pre 1914,1967-01-01,S003231
39196,,,0.0,Riparian,1970-01-01,S005000
39197,,,0.0,Riparian,1970-01-01,S005006
39198,,,0.0,"Riparian 
              Pre 1914",1967-01-01,S001028
39199,,,0.0,Riparian,1967-01-01,S003011
39200,,,0.0,Riparian,1970-01-01,S004984
39201,,,0.0,Pre 1914,1967-01-01,S001002
39202,,,0.0,Other - Court Decree No. C-125,1967-01-01,S001514
39203,,,0.0,Pre 1914,1967-01-01,S002898
39204,,,0.0,Riparian,1966-01-01,S004296
39205,,,0.0,Other - Federal Reserved,1970-01-01,S005104
39206,,,0.0,Riparian,1968-01-01,S004351
39207,,,0.0,Pre 1914,1967-01-01,S001115
39208,,,0.0,Riparian,1970-01-01,S005521
39209,,,0.0,Riparian,1967-01-01,S001630
39210,,,0.0,Riparian,1967-01-01,S002253
39211,,,0.0,Pre 1914,1967-01-01,S002616
39212,,,0.0,Riparian,1967-01-01,S003155
39213,,,0.0,Other - Converted Stockpond Certificate,1970-01-01,S005202
39214,,,0.0,Riparian,1967-01-01,S002526
39215,,,0.0,Riparian,1967-01-01,S001045
39216,,,0.0,Pre 1914,1967-01-01,S002856
39217,,,0.0,Riparian,1967-01-01,S002339
39218,,,0.0,Pre 1914,1967-01-01,S002346
39219,,,0.0,Riparian,1967-01-01,S002352
39220,,,0.0,Riparian,1970-01-01,S005132
39221,,,0.0,Riparian,1967-01-01,S002098
39222,,,0.0,Riparian,1967-01-01,S001091
39223,,,0.0,Riparian,1967-01-01,S002373
39224,,,0.0,Pre 1914,1967-01-01,S002439
39225,,,0.0,Riparian,1966-01-01,S004265
39226,,,0.0,Other - Converted Stockpond Certificate,1970-01-01,S005200
39227,,,0.0,Pre 1914,1970-01-01,S006212
39228,,,0.0,"Riparian 
              Pre 1914",1971-01-01,S007591
39229,,,0.0,Riparian,1971-01-01,S006567
39230,,,0.0,Riparian,1971-01-01,S006954
39231,,,0.0,Other - statement # S003197,1967-01-01,S003197
39232,,,0.0,Riparian,1970-01-01,S005778
39233,,,0.0,Riparian,1972-01-01,S007920
39234,,,0.0,Riparian,1972-07-17,S007964
39235,,,0.0,Riparian,1967-01-01,S001910
39236,,,0.0,Riparian,1967-01-01,S002242
39237,,,0.0,Riparian,1970-01-01,S005899
39238,,,0.0,"Riparian 
              Pre 1914",1970-01-01,S006116
39239,,,0.0,Other - Federal Reserve,1970-01-01,S005110
39240,,,0.0,Riparian,1967-01-01,S001093
39241,,,0.0,"Riparian 
              Pre 1914",1968-01-01,S004615
39242,,,0.0,Other - Unknown,1967-01-01,S001517
39243,,,0.0,Riparian,1967-01-01,S002877
39244,,,0.0,Riparian,1966-01-01,S004302
39245,,,0.0,Riparian,1970-01-01,S005121
39246,,,0.0,Riparian,1967-01-01,S002065
39247,,,0.0,Pre 1914,1967-01-01,S002441
39248,,,0.0,Riparian,1970-09-15,S005373
39249,,,0.0,"Riparian 


              Other - Federal Reserve",1970-09-15,S005438
39250,,,0.0,Riparian,1970-01-01,S005662
39251,,,0.0,Riparian,1967-01-01,S001626
39252,,,0.0,Riparian,1966-01-01,S004264
39253,,,0.0,Pre 1914,1969-01-01,S004726
39254,,,0.0,Other - Converted Stockpond Certificate,1970-01-01,S005169
39255,,,0.0,Pre 1914,1969-01-01,S004691
39256,,,0.0,Riparian,1967-01-01,S002219
39257,,,0.0,Riparian,1967-01-01,S002243
39258,,,0.0,Riparian,1970-01-01,S006203
39259,,,0.0,Riparian,1970-01-01,S005769
39260,,,0.0,Pre 1914,1967-01-01,S001623
39261,,,0.0,Pre 1914,1967-01-01,S001624
39262,,,0.0,Pre 1914,1967-01-01,S001629
39263,,,0.0,Riparian,1967-01-01,S003149
39264,,,0.0,Riparian,1966-01-01,S004259
39265,,,0.0,Riparian,1967-01-01,S002238
39266,,,0.0,Riparian,1967-01-01,S002249
39267,,,0.0,Riparian,1970-01-01,S005995
39268,,,0.0,Riparian,1971-01-01,S007090
39269,,,0.0,Pre 1914,1971-01-01,S006416
39270,,,0.0,Riparian,1971-01-01,S006957
39271,,,0.0,Riparian,1967-11-27,S008034
39272,,,0.0,Riparian,1970-01-01,S005788
39273,,,0.0,Riparian,1972-01-01,S007899
39274,,,0.0,Riparian,1972-01-01,S007925
39275,,,0.0,Riparian,1974-01-01,S008273
39276,,,0.0,Riparian,1970-01-01,S006024
39277,,,0.0,"Riparian 
              Pre 1914",1971-01-01,S007597
39278,,,0.0,"Riparian 
              Pre 1914",1971-01-01,S007599
39279,,,0.0,Riparian,1969-01-01,S004693
39280,,,0.0,Riparian,1967-01-01,S002230
39281,,,0.0,Pre 1914,1967-01-01,S003093
39282,,,0.0,Riparian,1970-01-01,S006007
39283,,,0.0,Riparian,1974-01-01,S008396
39284,,,0.0,Riparian,1971-01-01,S007427
39285,,,0.0,Riparian,1966-01-01,S004285
39286,,,0.0,Riparian,1971-01-01,S007695
39287,,,0.0,Other - Exec Order,1972-01-01,S007981
39288,,,0.0,Riparian,1970-01-01,S005723
39289,,,0.0,Riparian,1967-01-01,S003169
39290,,,0.0,Riparian,1974-01-01,S008411
39291,,,0.0,Riparian,1967-01-01,S003014
39292,,,0.0,Riparian,1968-01-01,S004616
39293,,,0.0,Riparian,1967-01-01,S002279
39294,,,0.0,Riparian,1966-01-01,S004290
39295,,,0.0,Riparian,1967-01-01,S001086
39296,,,0.0,Riparian,1967-01-01,S001090
39297,,,0.0,Riparian,1967-01-01,S002371
39298,,,0.0,Riparian,1967-01-01,S002413
39299,,,0.0,Riparian,1967-01-01,S002935
39300,,,0.0,Riparian,1967-01-01,S001095
39301,,,0.0,Pre 1914,1967-01-01,S002443
39302,,,0.0,Riparian,1967-01-01,S002231
39303,,,0.0,Riparian,1967-01-01,S002246
39304,,,0.0,Riparian,1966-01-01,S004268
39305,,,0.0,Riparian,1967-01-01,S001797
39306,,,0.0,Other - Converted Stockpond Certificate,1970-01-01,S005205
39307,,,0.0,Riparian,1970-01-01,S005001
39308,,,0.0,Riparian,1967-01-01,S001502
39309,,,0.0,Other - Appropriative,1967-01-01,S002846
39310,,,0.0,Riparian,1970-01-01,S005120
39311,,,0.0,Riparian,1970-01-01,S005133
39312,,,0.0,Riparian,1967-01-01,S002248
39313,,,0.0,Riparian,1971-01-01,S006450
39314,,,0.0,Riparian,1972-01-01,S008035
39315,,,0.0,Pre 1914,1972-01-01,S008038
39316,,,0.0,Riparian,1970-01-01,S005765
39317,,,0.0,Riparian,1972-01-01,S007922
39318,,,0.0,Riparian,1967-01-01,S002281
39319,,,0.0,Riparian,1970-01-01,S006014
39320,,,0.0,Riparian,1971-01-01,S006363
39321,,,0.0,Riparian,1974-01-01,S008403
39322,,,0.0,Other - Exec Order,1972-01-01,S007948
39323,,,0.0,Riparian,1967-01-01,S001799
39324,,,0.0,Riparian,1971-01-01,S006754
39325,,,0.0,Riparian,1971-01-01,S006755
39326,,,0.0,Pre 1914,1967-01-01,S001004
39327,,,0.0,Riparian,1966-01-01,S004275
39328,,,0.0,Riparian,1966-01-01,S004287
39329,,,0.0,Riparian,1966-01-01,S004300
39330,,,0.0,Riparian,1967-01-01,S001551
39331,,,0.0,Pre 1914,1967-01-01,S001566
39332,,,0.0,"Riparian 


              Other - Irrigated Farmland",1967-01-01,S001577
39333,,,0.0,Riparian,1967-01-01,S001586
39334,,,0.0,Other - Converted Stockpond Certificate,1970-01-01,S005182
39335,,,0.0,Riparian,1970-01-01,S005216
39336,,,0.0,Riparian,1970-01-01,S006002
39337,,,0.0,Riparian,1970-01-01,S006003
39338,,,0.0,Other - Exec Order 6910,1970-01-01,S006248
39339,,,0.0,Other - Exec Order 6910,1970-01-01,S006249
39340,,,0.0,Pre 1914,1974-01-01,S008448
39341,,,0.0,Riparian,1971-01-01,S007232
39342,,,0.0,Riparian,1971-01-01,S006964
39343,,,0.0,Riparian,1970-01-01,S005664
39344,,,0.0,Other - Domestic Stockwatering,1970-01-01,S005146
39345,,,0.0,Riparian,1967-01-01,S001555
39346,,,0.0,Pre 1914,1967-01-01,S001613
39347,,,0.0,Riparian,1982-04-20,S004073
39348,,,0.0,Riparian,1967-01-01,S001084
39349,,,0.0,Riparian,1967-01-01,S001105
39350,,,0.0,Pre 1914,1967-01-01,S001127
39351,,,0.0,Riparian,1966-01-01,S004266
39352,,,0.0,Riparian,1970-12-18,S006725
39353,,,0.0,Riparian,1967-01-01,S003037
39354,,,0.0,Riparian,1970-01-01,S005845
39355,,,0.0,Riparian,1973-01-01,S008265
39356,,,0.0,Riparian,1970-01-01,S005898
39357,,,0.0,Riparian,1967-01-01,S002228
39358,,,0.0,Pre 1914,1967-01-01,S002357
39359,,,0.0,Riparian,1972-01-01,S008023
39360,,,0.0,Riparian,1967-01-01,S002277
39361,,,0.0,Other - Court Decree No. C-125,1967-01-01,S001513
39362,1981-08-07,1987-03-02,3.1,,1979-12-31,A026160
39363,,,0.0,"Riparian 

              Court Decree/ Adjudication - - Court Decree No. 355792",1979-12-31,S010019
39364,1958-03-06,1979-12-28,2.4,,1956-02-20,A016900B
39365,1962-10-03,1979-12-28,22.6,,1962-03-22,A020673A
39366,1957-03-21,1979-12-28,4.8,,1956-02-20,A016901B
39367,1962-10-03,1979-12-28,2.0,,1962-03-22,A020673C
39368,1981-10-15,1988-02-03,0.5,,1979-12-28,A026159
39369,1957-03-21,1979-12-28,1.0,,1956-02-20,A016901C
39370,1958-03-06,1979-12-28,4.0,,1956-02-20,A016900A
39371,1957-03-21,1979-12-28,7.5,,1956-02-20,A016901A
39372,,,0.0,Pre 1914,1979-12-27,S010014
39373,,,0.0,Other - Court Decree No. 355792,1979-12-26,S010015
39374,1981-01-14,1986-09-05,0.4,,1979-12-26,A026152
39375,1981-07-20,,2172.0,,1979-12-20,A026150
39376,1981-06-03,1987-04-08,2.0,,1979-12-11,A026148
39377,,,0.0,Riparian,1979-12-07,S010011
39378,1981-04-03,1989-03-01,4.7,,1979-12-06,A026144
39379,1981-10-15,1988-05-24,29.0,,1979-12-03,A026142
39380,1985-02-28,,1890.0,,1979-11-29,A026141
39381,1980-09-12,1987-04-08,0.5,,1979-11-20,A026139
39382,1981-04-21,1988-02-09,1.4,,1979-11-19,A026137
39383,1980-10-08,1986-11-12,0.5,,1979-11-19,A026136
39384,1985-02-08,1990-03-12,13.0,,1979-11-16,A026135
39385,1985-02-08,1990-03-12,2.5,,1979-11-16,A026132
39386,1985-02-08,1990-03-12,2.8,,1979-11-16,A026134
39387,1985-02-08,1990-03-12,2.2,,1979-11-16,A026133
39388,1985-02-08,1991-02-04,0.2,,1979-11-16,A026131
39389,1981-07-02,1985-03-11,48.0,,1979-11-14,A026130
39390,,,0.0,Pre 1914,1979-11-13,S009988
39391,,,0.0,Pre 1914,1979-11-13,S009990
39392,,,0.0,Pre 1914,1979-11-13,S009987
39393,,,0.0,Pre 1914,1979-11-13,S009991
39394,,,0.0,Pre 1914,1979-11-13,S009989
39395,1981-08-07,1987-03-02,33.0,,1979-11-01,A026123
39396,1980-08-11,1990-03-23,1.9,,1979-10-26,A026122
39397,1985-02-05,,2534.0,,1979-10-22,A026121
39398,1982-01-26,1988-03-11,53.7,,1979-10-17,A026117
39399,1980-09-16,1986-02-04,0.7,,1979-10-16,A026115
39400,1980-08-26,1986-02-14,0.9,,1979-10-12,A026114
39401,1980-09-16,1986-03-11,3.7,,1979-10-12,A026113
39402,1983-03-11,1989-04-27,16.2,,1979-10-10,A026110
39403,1980-06-10,1987-03-02,2.0,,1979-10-10,A026112
39404,1980-07-28,1985-12-30,2.4,,1979-10-10,A026109
39405,1980-08-15,1985-12-30,8.0,,1979-10-09,A026108
39406,1983-05-02,,134.0,,1979-10-05,A026107
39407,1980-09-05,1986-01-28,14.0,,1979-10-03,A026105
39408,1980-09-23,1986-02-04,34.0,,1979-09-28,A026101
39409,1980-09-12,1986-02-14,2.4,,1979-09-28,A026100
39410,1980-09-23,1986-01-28,23.0,,1979-09-28,A026102
39411,,,0.0,Pre 1914,1979-09-27,S009976
39412,,,0.0,Riparian,1979-09-27,S009977
39413,,,0.0,Pre 1914,1979-09-27,S009982
39414,1980-10-22,1982-11-29,1.3,,1979-09-27,A026099
39415,,,0.0,Pre 1914,1979-09-27,S009981
39416,,,0.0,Pre 1914,1979-09-27,S009979
39417,,,0.0,Pre 1914,1979-09-27,S009980
39418,,,0.0,Pre 1914,1979-09-27,S009978
39419,1980-11-03,,60.0,,1979-09-25,A026098
39420,,,0.0,Other - Appropriative,1979-09-17,S009967
39421,1980-10-17,1986-11-26,188.0,,1979-09-13,A026088
39422,1980-11-03,1990-03-16,0.5,,1979-09-13,A026087
39423,,,0.0,Riparian,1979-09-12,S009969
39424,,,0.0,Riparian,1979-09-11,S009966
39425,1982-01-04,2001-07-26,6.0,,1979-09-07,A026086
39426,,,0.0,"Riparian 
              Pre 1914",1979-09-07,S009968
39427,1980-08-11,1986-02-14,1.0,,1979-09-07,A026085
39428,,,0.0,"Riparian 
              Pre 1914",1979-09-05,S009964
39429,1980-05-27,1993-05-05,4.4,,1979-08-30,A026079
39430,,,0.0,Riparian,1979-08-30,S009960
39431,1980-07-15,1986-02-14,0.3,,1979-08-28,A026078
39432,1982-01-22,1989-03-27,1.0,,1979-08-28,A026077
39433,1980-10-09,1987-01-30,4.2,,1979-08-24,A026073
39434,1980-09-12,1986-03-06,18.0,,1979-08-24,A026072
39435,1980-10-22,,55.0,,1979-08-24,A026074
39436,1982-08-20,,49.0,,1979-08-21,A026068
39437,1982-03-17,1985-09-10,27.0,,1979-08-17,A026067
39438,1982-11-18,1988-05-31,5.4,,1979-08-15,A026066
39439,,,0.0,Riparian,1979-08-14,S009959
39440,1980-06-02,1987-03-30,0.6,,1979-08-14,A026065
39441,1980-09-23,1986-03-13,0.4,,1979-08-08,A026060
39442,1980-05-27,1986-03-11,17.0,,1979-08-07,A026059
39443,,,0.0,Riparian,1979-08-03,S009954
39444,,,0.0,"Riparian 
              Pre 1914",1979-07-31,S009952
39445,1981-12-22,1988-03-23,3.6,,1979-07-30,A026056
39446,1980-08-08,1992-04-08,30.0,,1979-07-30,A026057
39447,1979-07-27,,360.0,,1973-09-19,A024462
39448,1980-12-19,1986-11-12,23.0,,1979-07-25,A026054
39449,1980-08-15,1986-02-14,2.8,,1979-07-23,A026050
39450,1980-05-05,1987-04-08,1.4,,1979-07-20,A026049
39451,1980-07-09,1986-02-14,0.9,,1979-07-05,A026040
39452,1980-08-15,1986-03-05,1.5,,1979-07-05,A026042
39453,,,0.0,Riparian,1979-07-05,S009947
39454,,,0.0,Riparian,1979-07-03,S009942
39455,1983-08-19,1989-03-08,0.3,,1979-07-03,A026039
39456,,,0.0,Riparian,1979-07-02,S008826
39457,,,0.0,Other - NoWater Used,1979-07-02,S009938
39458,,,0.0,Riparian,1979-07-02,S009936
39459,,,0.0,,,S000947
39460,1980-09-05,1986-03-11,55.0,,1979-06-29,A026038
39461,1980-10-01,1986-02-14,5.5,,1979-06-26,A026035
39462,,,0.0,Riparian,1979-06-25,S009934
39463,,,0.0,Other - Stock Watering,1979-06-25,S009935
39464,1980-08-07,1986-03-06,1.9,,1979-06-20,A026030
39465,1980-08-07,1986-09-26,14.0,,1979-06-19,A026029
39466,1981-02-10,1988-03-23,2.5,,1979-06-18,A026028
39467,1980-10-22,1986-03-13,40.5,,1979-06-13,A026024
39468,1980-10-22,1986-01-22,17.0,,1979-06-13,A026025
39469,1980-10-22,1986-04-30,7.1,,1979-06-13,A026026
39470,1980-10-22,1986-01-22,23.0,,1979-06-13,A026023
39471,1972-05-24,1979-06-13,341.0,,1971-05-28,A023793
39472,1980-10-22,1986-01-22,40.0,,1979-06-13,A026027
39473,,1981-04-24,0.0,,1979-06-11,C003269
39474,,1981-04-24,0.0,,1979-06-11,C003267
39475,,1981-04-24,0.0,,1979-06-11,C003268
39476,1980-03-20,1986-03-04,1.1,,1979-06-11,A026020
39477,,1981-04-24,0.0,,1979-06-11,C003270
39478,,1981-04-24,0.0,,1979-06-11,C003266
39479,1980-08-11,1993-07-02,6.7,,1979-06-08,A026019
39480,,,0.0,Riparian,1979-06-06,S009920
39481,,,0.0,Riparian,1979-06-06,S009915
39482,,,0.0,Riparian,1979-06-06,S009930
39483,,,0.0,Riparian,1979-06-06,S009928
39484,,,0.0,Riparian,1979-06-06,S009921
39485,,,0.0,Riparian,1979-06-06,S009916
39486,,,0.0,Riparian,1979-06-06,S009923
39487,,,0.0,Riparian,1979-06-06,S009906
39488,,,0.0,Riparian,1979-06-06,S009926
39489,,,0.0,Riparian,1979-06-06,S009913
39490,,,0.0,Riparian,1979-06-06,S009912
39491,,,0.0,Riparian,1979-06-06,S009910
39492,,,0.0,Riparian,1979-06-06,S009918
39493,,,0.0,Riparian,1979-06-06,S009924
39494,,,0.0,Riparian,1979-06-06,S009908
39495,,,0.0,Riparian,1979-06-06,S009929
39496,,,0.0,Riparian,1979-06-06,S009927
39497,,,0.0,Riparian,1979-06-06,S009909
39498,1980-06-23,1986-02-14,3.8,,1979-06-06,A026016
39499,,,0.0,Riparian,1979-06-06,S009922
39500,,,0.0,Riparian,1979-06-06,S009914
39501,,,0.0,Riparian,1979-06-06,S009917
39502,,,0.0,Riparian,1979-06-06,S009907
39503,,,0.0,Riparian,1979-06-06,S009919
39504,,,0.0,Riparian,1979-06-06,S009911
39505,,,0.0,Riparian,1979-06-06,S009925
39506,1980-05-14,1986-01-17,0.2,,1979-06-05,A026013
39507,1980-05-14,1986-01-17,0.2,,1979-06-05,A026014
39508,1981-04-21,1987-01-16,6.0,,1979-06-04,A026012
39509,1979-06-04,,280.0,,1978-02-02,A025666
39510,1980-01-02,1986-02-14,23.0,,1979-06-01,A026011
39511,1951-12-31,1979-05-31,60.4,,1951-04-18,A014259A
39512,,,0.0,Pre 1914,1979-05-31,S009903
39513,1980-08-21,1986-01-17,14.0,,1979-05-30,A026009
39514,1980-08-21,1987-03-02,20.0,,1979-05-30,A026007
39515,,,0.0,Pre 1914,1979-05-30,S009905
39516,1980-08-21,1987-03-02,16.0,,1979-05-30,A026008
39517,,,0.0,Riparian,1979-05-29,S009899
39518,,,0.0,Riparian,1979-05-29,S009896
39519,1980-11-13,,49.0,,1979-05-29,A026005
39520,,,0.0,Riparian,1979-05-29,S009900
39521,,,0.0,Riparian,1979-05-29,S009898
39522,,,0.0,"Riparian 
              Pre 1914 

              Other -",1979-05-29,S009897
39523,1980-02-13,1987-02-18,2.1,,1979-05-24,A026002
39524,1982-10-05,1999-08-06,607.0,,1979-05-21,A025999
39525,1980-03-20,1992-04-22,19.0,,1979-05-21,A025998
39526,1980-12-11,1987-03-30,15.0,,1979-05-16,A025997
39527,,,0.0,Riparian,1979-05-16,S009775
39528,1980-10-08,1993-05-07,47.0,,1979-05-15,A025996
39529,1970-07-08,1979-05-15,2000.0,,1969-05-19,A023280
39530,,,0.0,Pre 1914,1979-05-09,S009955
39531,,,0.0,Riparian,1979-05-09,S009773
39532,1980-03-20,1987-03-02,0.2,,1979-05-08,A025990
39533,,,0.0,Riparian,1979-05-08,S009772
39534,,1981-04-24,0.0,,1979-05-08,C003265
39535,,,0.0,Riparian,1979-05-07,S009875
39536,,,0.0,Riparian,1979-05-07,S009856
39537,,,0.0,Riparian,1979-05-07,S009887
39538,,,0.0,Riparian,1979-05-07,S009886
39539,,,0.0,Riparian,1979-05-07,S009884
39540,,,0.0,Other - Federal Reserve,1979-05-07,S009828
39541,,,0.0,Riparian,1979-05-07,S009833
39542,,,0.0,Other - Federal Reserve,1979-05-07,S009842
39543,,,0.0,Riparian,1979-05-07,S009876
39544,,,0.0,Riparian,1979-05-07,S009890
39545,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009802
39546,,,0.0,Riparian,1979-05-07,S009885
39547,,,0.0,Riparian,1979-05-07,S009854
39548,,,0.0,Riparian,1979-05-07,S009814
39549,,,0.0,Riparian,1979-05-07,S009865
39550,,,0.0,Riparian,1979-05-07,S009794
39551,,,0.0,Riparian,1979-05-07,S009845
39552,,,0.0,Riparian,1979-05-07,S009867
39553,,,0.0,Riparian,1979-05-07,S009877
39554,,,0.0,Riparian,1979-05-07,S009848
39555,,,0.0,Riparian,1979-05-07,S009800
39556,,,0.0,Other - Federal Reserve,1979-05-07,S009832
39557,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009836
39558,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009812
39559,,,0.0,Riparian,1979-05-07,S009889
39560,,,0.0,Riparian,1979-05-07,S009795
39561,,,0.0,Other - Federal Reserve,1979-05-07,S009790
39562,,,0.0,Riparian,1979-05-07,S009824
39563,,,0.0,Other - Federal Reserve,1979-05-07,S009826
39564,,,0.0,Other - Federal Reserve,1979-05-07,S009843
39565,,,0.0,Riparian,1979-05-07,S009817
39566,,,0.0,Riparian,1979-05-07,S009855
39567,,,0.0,Riparian,1979-05-07,S009862
39568,,,0.0,Riparian,1979-05-07,S009789
39569,,,0.0,Riparian,1979-05-07,S009825
39570,,,0.0,Riparian,1979-05-07,S009866
39571,,,0.0,Riparian,1979-05-07,S009882
39572,,,0.0,Riparian,1979-05-07,S009873
39573,,,0.0,Riparian,1979-05-07,S009894
39574,,,0.0,Riparian,1979-05-07,S009895
39575,,,0.0,Riparian,1979-05-07,S009816
39576,,,0.0,Other - Federal Reserve,1979-05-07,S009829
39577,,,0.0,Riparian,1979-05-07,S009835
39578,,,0.0,Riparian,1979-05-07,S009838
39579,,,0.0,Riparian,1979-05-07,S009880
39580,,,0.0,Riparian,1979-05-07,S009869
39581,,,0.0,"Pre 1914 

              Other - Federal Reserve",1979-05-07,S009784
39582,,,0.0,Riparian,1979-05-07,S009796
39583,,,0.0,Riparian,1979-05-07,S009821
39584,,,0.0,Riparian,1979-05-07,S009844
39585,,,0.0,Riparian,1979-05-07,S009786
39586,,,0.0,Riparian,1979-05-07,S009857
39587,,,0.0,Riparian,1979-05-07,S009871
39588,,,0.0,Riparian,1979-05-07,S009837
39589,,,0.0,Riparian,1979-05-07,S009841
39590,,,0.0,Riparian,1979-05-07,S009868
39591,,,0.0,Riparian,1979-05-07,S009893
39592,,,0.0,Other - Federal Reserve,1979-05-07,S009785
39593,,,0.0,Riparian,1979-05-07,S009799
39594,,,0.0,Riparian,1979-05-07,S009847
39595,,,0.0,Riparian,1979-05-07,S009874
39596,,,0.0,Riparian,1979-05-07,S009881
39597,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009809
39598,,,0.0,Other - Federal Reserve,1979-05-07,S009777
39599,,,0.0,Riparian,1979-05-07,S009860
39600,,,0.0,Other - Federal Reserve,1979-05-07,S009779
39601,,,0.0,Riparian,1979-05-07,S009798
39602,,,0.0,Riparian,1979-05-07,S009864
39603,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009808
39604,,,0.0,Riparian,1979-05-07,S009853
39605,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009806
39606,,,0.0,Riparian,1979-05-07,S009870
39607,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009851
39608,,,0.0,Riparian,1979-05-07,S009834
39609,,,0.0,Other - Federal Reserve,1979-05-07,S009778
39610,,,0.0,Riparian,1979-05-07,S009788
39611,,,0.0,Riparian,1979-05-07,S009792
39612,,,0.0,Riparian,1979-05-07,S009797
39613,,,0.0,Other - Federal Reserve,1979-05-07,S009780
39614,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009807
39615,,,0.0,Other - Federal Reserve,1979-05-07,S009840
39616,,,0.0,Riparian,1979-05-07,S009846
39617,,,0.0,Other - Federal Reserve,1979-05-07,S009781
39618,,,0.0,Riparian,1979-05-07,S009858
39619,,,0.0,Other - Federal Reserve,1979-05-07,S009783
39620,,,0.0,Riparian,1979-05-07,S009878
39621,,,0.0,Other - Federal Reserve,1979-05-07,S009791
39622,,,0.0,Other - Federal Reserve,1979-05-07,S009827
39623,,,0.0,Riparian,1979-05-07,S009849
39624,,,0.0,Riparian,1979-05-07,S009852
39625,,,0.0,Riparian,1979-05-07,S009859
39626,,,0.0,Riparian,1979-05-07,S009888
39627,,,0.0,Riparian,1979-05-07,S009801
39628,,,0.0,Riparian,1979-05-07,S009822
39629,,,0.0,Riparian,1979-05-07,S009823
39630,,,0.0,Riparian,1979-05-07,S009879
39631,,,0.0,Riparian,1979-05-07,S009883
39632,,,0.0,Other - Federal Reserve,1979-05-07,S009787
39633,,,0.0,Riparian,1979-05-07,S009793
39634,,,0.0,Riparian,1979-05-07,S009815
39635,,,0.0,Riparian,1979-05-07,S009818
39636,,,0.0,Other - Federal Reserve,1979-05-07,S009830
39637,,,0.0,Riparian,1979-05-07,S009861
39638,,,0.0,Riparian,1979-05-07,S009891
39639,,,0.0,Riparian,1979-05-07,S009892
39640,,,0.0,Other - Federal Reserve,1979-05-07,S009782
39641,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009811
39642,,,0.0,Riparian,1979-05-07,S009863
39643,,,0.0,Riparian,1979-05-07,S009872
39644,,,0.0,Other - Federal Reserve,1979-05-07,S009831
39645,,,0.0,"Riparian 
              Pre 1914",1979-05-07,S009810
39646,,,0.0,Riparian,1979-05-07,S009850
39647,1982-12-29,1988-07-26,0.4,,1979-05-04,A025989
39648,,,0.0,Pre 1914,1979-05-03,S009771
