,question,answer,ApplID,Report_ID
577,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293254
578,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=291284
579,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=289798
580,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236544
581,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=234647
582,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=233385
583,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208457
584,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=182024
585,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=182022
586,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156591
587,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112878
588,I have reviewed my water right permit,Yes,A027614C,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85670
589,I have reviewed my water right permit,Yes,A031373,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340542
590,I have reviewed my water right permit,Yes,A031373,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292918
591,I have reviewed my water right permit,Yes,A031373,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236515
592,I have reviewed my water right permit,Yes,A031373,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156250
593,I have reviewed my water right permit,Yes,A031373,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112507
594,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381536
595,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340138
596,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293452
597,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236466
598,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207204
599,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156790
600,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112718
601,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110812
602,I have reviewed my water right permit,Yes,A031038,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85506
603,I have reviewed my water right permit,Yes,A031491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340695
604,I have reviewed my water right permit,Yes,A031491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293093
605,I have reviewed my water right permit,Yes,A031491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236531
606,I have reviewed my water right permit,Yes,A031491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288439
607,I have reviewed my water right permit,Yes,A031491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208462
608,I have reviewed my water right permit,Yes,A031491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156424
609,I have reviewed my water right permit,Yes,A031491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111933
610,I have reviewed my water right permit,Yes,A031491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84718
611,I have reviewed my water right permit,Yes,A031425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340312
612,I have reviewed my water right permit,Yes,A031425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293827
613,I have reviewed my water right permit,Yes,A031425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236519
614,I have reviewed my water right permit,Yes,A031425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207563
615,I have reviewed my water right permit,Yes,A031425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157164
616,I have reviewed my water right permit,Yes,A031425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112885
617,I have reviewed my water right permit,Yes,A031425,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85674
618,I have reviewed my water right permit,Yes,A031497,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340914
619,I have reviewed my water right permit,Yes,A031497,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293830
620,I have reviewed my water right permit,Yes,A031497,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236532
621,I have reviewed my water right permit,Yes,A031497,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207564
622,I have reviewed my water right permit,Yes,A031497,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157165
623,I have reviewed my water right permit,Yes,A031497,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112709
624,I have reviewed my water right permit,Yes,A031497,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85500
625,I have reviewed my water right permit,No,A031433,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236520
626,I have reviewed my water right permit,Yes,A031433,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156251
627,I have reviewed my water right permit,Yes,A031071,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236477
628,I have reviewed my water right permit,Yes,A031071,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=182279
629,I have reviewed my water right permit,Yes,A031071,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156085
630,I have reviewed my water right permit,Yes,A031071,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112888
631,I have reviewed my water right permit,Yes,A031071,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85677
632,I have reviewed my water right permit,Yes,A031468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340162
633,I have reviewed my water right permit,Yes,A031468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293091
634,I have reviewed my water right permit,Yes,A031468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236528
635,I have reviewed my water right permit,Yes,A031468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208102
636,I have reviewed my water right permit,Yes,A031468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156422
637,I have reviewed my water right permit,Yes,A031468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111738
638,I have reviewed my water right permit,Yes,A031468,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84528
639,I have reviewed my water right permit,Yes,A031461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340546
640,I have reviewed my water right permit,Yes,A031461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236527
641,I have reviewed my water right permit,Yes,A031461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208284
642,I have reviewed my water right permit,Yes,A031461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156598
643,I have reviewed my water right permit,Yes,A031461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111932
644,I have reviewed my water right permit,Yes,A031461,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84717
645,I have reviewed my water right permit,Yes,A029731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340863
646,I have reviewed my water right permit,Yes,A029731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293996
647,I have reviewed my water right permit,Yes,A029731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236188
648,I have reviewed my water right permit,Yes,A029731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207195
649,I have reviewed my water right permit,Yes,A029731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157330
650,I have reviewed my water right permit,Yes,A029731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111743
651,I have reviewed my water right permit,Yes,A029731,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84531
652,I have reviewed my water right permit,Yes,A030358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=382304
653,I have reviewed my water right permit,Yes,A030358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340986
654,I have reviewed my water right permit,Yes,A030358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293249
655,I have reviewed my water right permit,Yes,A030358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236331
656,I have reviewed my water right permit,Yes,A030358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207554
657,I have reviewed my water right permit,Yes,A030358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156590
658,I have reviewed my water right permit,Yes,A030358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111926
659,I have reviewed my water right permit,Yes,A030358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84713
660,I have reviewed my water right permit,Yes,A031741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341077
661,I have reviewed my water right permit,Yes,A031741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=294199
662,I have reviewed my water right permit,Yes,A031741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236546
663,I have reviewed my water right permit,Yes,A031741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208644
664,I have reviewed my water right permit,Yes,A031741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=179968
665,I have reviewed my water right permit,Yes,A031741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157543
666,I have reviewed my water right permit,Yes,A031741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112880
667,I have reviewed my water right permit,Yes,A031741,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85672
668,I have reviewed my water right permit,Yes,A030895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340352
669,I have reviewed my water right permit,Yes,A030895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293632
670,I have reviewed my water right permit,Yes,A030895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236444
671,I have reviewed my water right permit,Yes,A030895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208290
672,I have reviewed my water right permit,Yes,A030895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156970
673,I have reviewed my water right permit,Yes,A030895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113047
674,I have reviewed my water right permit,Yes,A030895,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85836
675,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340549
676,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292753
677,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236447
678,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208469
679,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156084
680,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112716
681,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110909
682,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85504
683,I have reviewed my water right permit,Yes,A030929,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50072
684,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340909
685,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334829
686,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293445
687,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236539
688,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207194
689,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156782
690,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113042
691,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85832
692,I have reviewed my water right permit,Yes,A031595,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49980
693,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340165
694,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334832
695,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293831
696,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236540
697,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207382
698,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157166
699,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111740
700,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84529
701,I have reviewed my water right permit,Yes,A031596,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49547
702,I have reviewed my water right permit,Yes,A029100,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37007
703,I have reviewed my water right permit,Yes,A030946,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340547
704,I have reviewed my water right permit,Yes,A030946,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293450
705,I have reviewed my water right permit,Yes,A030946,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236451
706,I have reviewed my water right permit,Yes,A030946,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208471
707,I have reviewed my water right permit,Yes,A030946,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156788
708,I have reviewed my water right permit,Yes,A030946,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112717
709,I have reviewed my water right permit,Yes,A030946,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85505
710,I have reviewed my water right permit,Yes,A030642,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36479
711,I have reviewed my water right permit,Yes,A031436,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341046
712,I have reviewed my water right permit,Yes,A031436,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293262
713,I have reviewed my water right permit,Yes,A031436,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236523
714,I have reviewed my water right permit,Yes,A031436,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208461
715,I have reviewed my water right permit,Yes,A031436,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156596
716,I have reviewed my water right permit,Yes,A031436,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112313
717,I have reviewed my water right permit,Yes,A031436,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85100
718,I have reviewed my water right permit,Yes,A029491,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36398
719,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381540
720,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340348
721,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293263
722,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=290375
723,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236525
724,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207742
725,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156597
726,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111931
727,I have reviewed my water right permit,Yes,A031448,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84716
728,I have reviewed my water right permit,Yes,A030882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341064
729,I have reviewed my water right permit,Yes,A030882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=294003
730,I have reviewed my water right permit,Yes,A030882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236443
731,I have reviewed my water right permit,Yes,A030882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207573
732,I have reviewed my water right permit,Yes,A030882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157339
733,I have reviewed my water right permit,Yes,A030882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111748
734,I have reviewed my water right permit,Yes,A030882,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84532
735,I have reviewed my water right permit,Yes,A030065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340975
736,I have reviewed my water right permit,Yes,A030065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293448
737,I have reviewed my water right permit,Yes,A030065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236262
738,I have reviewed my water right permit,Yes,A030065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207743
739,I have reviewed my water right permit,Yes,A030065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111936
740,I have reviewed my water right permit,Yes,A030065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84509
741,I have reviewed my water right permit,Yes,A030065,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49264
742,I have reviewed my water right permit,Yes,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340603
743,I have reviewed my water right permit,Yes,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293251
744,I have reviewed my water right permit,Yes,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236308
745,I have reviewed my water right permit,Yes,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208280
746,I have reviewed my water right permit,Yes,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156428
747,I have reviewed my water right permit,Yes,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112713
748,I have reviewed my water right permit,Yes,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85502
749,I have reviewed my water right permit,Yes,A030253,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110854
750,I have reviewed my water right permit,Yes,A030252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340810
751,I have reviewed my water right permit,Yes,A030252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293082
752,I have reviewed my water right permit,Yes,A030252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236307
753,I have reviewed my water right permit,Yes,A030252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208100
754,I have reviewed my water right permit,Yes,A030252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156255
755,I have reviewed my water right permit,Yes,A030252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112319
756,I have reviewed my water right permit,Yes,A030252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85104
757,I have reviewed my water right permit,Yes,A030252,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110851
758,I have reviewed my water right permit,Yes,A029852,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340778
759,I have reviewed my water right permit,Yes,A029852,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293821
760,I have reviewed my water right permit,Yes,A029852,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236212
761,I have reviewed my water right permit,Yes,A029852,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207376
762,I have reviewed my water right permit,Yes,A029852,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156965
763,I have reviewed my water right permit,Yes,A029852,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112510
764,I have reviewed my water right permit,Yes,A029852,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85300
765,I have reviewed my water right permit,Yes,A029852,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110853
766,I have reviewed my water right permit,Yes,A031370,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340361
767,I have reviewed my water right permit,Yes,A031370,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293625
768,I have reviewed my water right permit,Yes,A031370,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=236514
769,I have reviewed my water right permit,Yes,A031370,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207193
770,I have reviewed my water right permit,Yes,A031370,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156962
771,I have reviewed my water right permit,Yes,A031370,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112312
772,I have reviewed my water right permit,Yes,A031370,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85099
