,question,answer,ApplID,Report_ID
1923,b. Surface Diversion,None,G190968,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109174
1924,a. Groundwater Extraction,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352464
1925,b. Surface Diversion,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352464
1926,a. Groundwater Extraction,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305666
1927,b. Surface Diversion,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305666
1928,a. Groundwater Extraction,> 25 acre-feet,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248644
1929,b. Surface Diversion,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248644
1930,a. Groundwater Extraction,> 25 acre-feet,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220646
1931,b. Surface Diversion,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220646
1932,a. Groundwater Extraction,> 25 acre-feet,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169045
1933,b. Surface Diversion,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169045
1934,a. Groundwater Extraction,> 25 acre-feet,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125455
1935,b. Surface Diversion,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125455
1936,a. Groundwater Extraction,> 25 acre-feet,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109437
1937,b. Surface Diversion,None,G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109437
1938,a. Groundwater Extraction,<= 25 acre-feet,G561267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110084
1939,b. Surface Diversion,None,G561267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110084
1940,a. Groundwater Extraction,<= 25 acre-feet,G561267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108454
1941,b. Surface Diversion,None,G561267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108454
1942,a. Groundwater Extraction,<= 25 acre-feet,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247656
1943,b. Surface Diversion,None,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247656
1944,a. Groundwater Extraction,<= 25 acre-feet,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220701
1945,b. Surface Diversion,None,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220701
1946,a. Groundwater Extraction,<= 25 acre-feet,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168708
1947,b. Surface Diversion,None,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168708
1948,a. Groundwater Extraction,<= 25 acre-feet,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125309
1949,b. Surface Diversion,None,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125309
1950,a. Groundwater Extraction,<= 25 acre-feet,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149204
1951,b. Surface Diversion,None,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149204
1952,a. Groundwater Extraction,> 25 acre-feet,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109281
1953,b. Surface Diversion,None,G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109281
1954,a. Groundwater Extraction,> 25 acre-feet,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353147
1955,b. Surface Diversion,None,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353147
1956,a. Groundwater Extraction,> 25 acre-feet,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306119
1957,b. Surface Diversion,None,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306119
1958,a. Groundwater Extraction,> 25 acre-feet,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247455
1959,b. Surface Diversion,None,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247455
1960,a. Groundwater Extraction,> 25 acre-feet,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219663
1961,b. Surface Diversion,None,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219663
1962,a. Groundwater Extraction,None,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169498
1963,b. Surface Diversion,None,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169498
1964,a. Groundwater Extraction,> 25 acre-feet,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125342
1965,b. Surface Diversion,None,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125342
1966,a. Groundwater Extraction,> 25 acre-feet,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109315
1967,b. Surface Diversion,None,G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109315
1968,a. Groundwater Extraction,<= 25 acre-feet,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352946
1969,b. Surface Diversion,None,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352946
1970,a. Groundwater Extraction,<= 25 acre-feet,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305739
1971,b. Surface Diversion,None,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305739
1972,a. Groundwater Extraction,> 25 acre-feet,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247389
1973,b. Surface Diversion,None,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247389
1974,a. Groundwater Extraction,> 25 acre-feet,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219466
1975,b. Surface Diversion,None,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219466
1976,a. Groundwater Extraction,> 25 acre-feet,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169116
1977,b. Surface Diversion,None,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169116
1978,a. Groundwater Extraction,> 25 acre-feet,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124825
1979,b. Surface Diversion,None,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124825
1980,a. Groundwater Extraction,None,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108767
1981,b. Surface Diversion,None,G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108767
1982,a. Groundwater Extraction,<= 25 acre-feet,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352958
1983,b. Surface Diversion,None,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352958
1984,a. Groundwater Extraction,<= 25 acre-feet,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304997
1985,b. Surface Diversion,None,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304997
1986,a. Groundwater Extraction,<= 25 acre-feet,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247424
1987,b. Surface Diversion,None,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247424
1988,a. Groundwater Extraction,<= 25 acre-feet,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219978
1989,b. Surface Diversion,None,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219978
1990,a. Groundwater Extraction,<= 25 acre-feet,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180595
1991,b. Surface Diversion,None,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180595
1992,a. Groundwater Extraction,<= 25 acre-feet,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168384
1993,b. Surface Diversion,None,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168384
1994,a. Groundwater Extraction,> 25 acre-feet,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124831
1995,b. Surface Diversion,None,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124831
1996,a. Groundwater Extraction,<= 25 acre-feet,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108774
1997,b. Surface Diversion,None,G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108774
1998,a. Groundwater Extraction,<= 25 acre-feet,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352385
1999,b. Surface Diversion,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352385
2000,a. Groundwater Extraction,<= 25 acre-feet,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305741
2001,b. Surface Diversion,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305741
2002,a. Groundwater Extraction,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247391
2003,b. Surface Diversion,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247391
2004,a. Groundwater Extraction,<= 25 acre-feet,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219816
2005,b. Surface Diversion,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219816
2006,a. Groundwater Extraction,<= 25 acre-feet,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169118
2007,b. Surface Diversion,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169118
2008,a. Groundwater Extraction,<= 25 acre-feet,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124973
2009,b. Surface Diversion,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124973
2010,a. Groundwater Extraction,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108933
2011,b. Surface Diversion,None,G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108933
2012,a. Groundwater Extraction,<= 25 acre-feet,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352224
2013,b. Surface Diversion,None,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352224
2014,a. Groundwater Extraction,> 25 acre-feet,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305931
2015,b. Surface Diversion,None,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305931
2016,a. Groundwater Extraction,> 25 acre-feet,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247446
2017,b. Surface Diversion,None,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247446
2018,a. Groundwater Extraction,> 25 acre-feet,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219820
2019,b. Surface Diversion,None,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219820
2020,a. Groundwater Extraction,<= 25 acre-feet,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169311
2021,b. Surface Diversion,None,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169311
2022,a. Groundwater Extraction,> 25 acre-feet,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125338
2023,b. Surface Diversion,None,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125338
2024,a. Groundwater Extraction,> 25 acre-feet,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109310
2025,b. Surface Diversion,None,G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109310
2026,a. Groundwater Extraction,<= 25 acre-feet,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352970
2027,b. Surface Diversion,None,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352970
2028,a. Groundwater Extraction,<= 25 acre-feet,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304952
2029,b. Surface Diversion,None,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304952
2030,a. Groundwater Extraction,> 25 acre-feet,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247505
2031,b. Surface Diversion,None,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247505
2032,a. Groundwater Extraction,> 25 acre-feet,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220686
2033,b. Surface Diversion,None,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220686
2034,a. Groundwater Extraction,> 25 acre-feet,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168339
2035,b. Surface Diversion,None,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168339
2036,a. Groundwater Extraction,> 25 acre-feet,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125294
2037,b. Surface Diversion,None,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125294
2038,a. Groundwater Extraction,> 25 acre-feet,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109266
2039,b. Surface Diversion,None,G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109266
2040,a. Groundwater Extraction,> 25 acre-feet,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352406
2041,b. Surface Diversion,None,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352406
2042,a. Groundwater Extraction,> 25 acre-feet,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305315
2043,b. Surface Diversion,None,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305315
2044,a. Groundwater Extraction,> 25 acre-feet,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247500
2045,b. Surface Diversion,None,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247500
2046,a. Groundwater Extraction,> 25 acre-feet,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219609
2047,b. Surface Diversion,None,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219609
2048,a. Groundwater Extraction,> 25 acre-feet,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168688
2049,b. Surface Diversion,None,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168688
2050,a. Groundwater Extraction,> 25 acre-feet,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124587
2051,b. Surface Diversion,None,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124587
2052,a. Groundwater Extraction,> 25 acre-feet,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108523
2053,b. Surface Diversion,None,G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108523
2054,a. Groundwater Extraction,> 25 acre-feet,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352577
2055,b. Surface Diversion,None,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352577
2056,a. Groundwater Extraction,> 25 acre-feet,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306107
2057,b. Surface Diversion,None,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306107
2058,a. Groundwater Extraction,> 25 acre-feet,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247386
2059,b. Surface Diversion,None,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247386
2060,a. Groundwater Extraction,> 25 acre-feet,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220722
2061,b. Surface Diversion,None,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220722
2062,a. Groundwater Extraction,> 25 acre-feet,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169486
2063,b. Surface Diversion,None,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169486
2064,a. Groundwater Extraction,> 25 acre-feet,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124253
2065,b. Surface Diversion,None,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124253
2066,a. Groundwater Extraction,> 25 acre-feet,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108168
2067,b. Surface Diversion,None,G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108168
2068,a. Groundwater Extraction,<= 25 acre-feet,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352776
2069,b. Surface Diversion,None,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352776
2070,a. Groundwater Extraction,<= 25 acre-feet,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305158
2071,b. Surface Diversion,None,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305158
2072,a. Groundwater Extraction,<= 25 acre-feet,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247387
2073,b. Surface Diversion,None,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247387
2074,a. Groundwater Extraction,<= 25 acre-feet,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220155
2075,b. Surface Diversion,None,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220155
2076,a. Groundwater Extraction,<= 25 acre-feet,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168539
2077,b. Surface Diversion,None,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168539
2078,a. Groundwater Extraction,<= 25 acre-feet,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124971
2079,b. Surface Diversion,None,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124971
2080,a. Groundwater Extraction,<= 25 acre-feet,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108931
2081,b. Surface Diversion,None,G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108931
2082,a. Groundwater Extraction,> 25 acre-feet,G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219572
2083,b. Surface Diversion,None,G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219572
2084,a. Groundwater Extraction,> 25 acre-feet,G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168654
2085,b. Surface Diversion,None,G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168654
2086,a. Groundwater Extraction,> 25 acre-feet,G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124202
2087,b. Surface Diversion,None,G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124202
2088,a. Groundwater Extraction,> 25 acre-feet,G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108116
2089,b. Surface Diversion,None,G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108116
2090,a. Groundwater Extraction,> 25 acre-feet,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351950
2091,b. Surface Diversion,None,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351950
2092,a. Groundwater Extraction,> 25 acre-feet,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306402
2093,b. Surface Diversion,None,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306402
2094,a. Groundwater Extraction,> 25 acre-feet,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248677
2095,b. Surface Diversion,None,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248677
2096,a. Groundwater Extraction,> 25 acre-feet,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220675
2097,b. Surface Diversion,None,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220675
2098,a. Groundwater Extraction,> 25 acre-feet,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169776
2099,b. Surface Diversion,None,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169776
2100,a. Groundwater Extraction,> 25 acre-feet,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124928
2101,b. Surface Diversion,None,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124928
2102,a. Groundwater Extraction,> 25 acre-feet,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110075
2103,b. Surface Diversion,None,G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110075
2104,a. Groundwater Extraction,None,G193045,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108725
2105,b. Surface Diversion,None,G193045,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108725
2106,a. Groundwater Extraction,> 25 acre-feet,G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352487
2107,b. Surface Diversion,None,G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352487
2108,a. Groundwater Extraction,<= 25 acre-feet,G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305485
2109,b. Surface Diversion,None,G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305485
2110,a. Groundwater Extraction,> 25 acre-feet,G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248642
2111,b. Surface Diversion,None,G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248642
2112,a. Groundwater Extraction,> 25 acre-feet,G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219922
2113,b. Surface Diversion,None,G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219922
