,question,answer,ApplID,Report_ID
2473,Method of Measurement,Water Meter,G193506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306382
2474,Method of Measurement,Water Meter,G193506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248561
2475,Method of Measurement,Water Meter,G193506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220283
2476,Method of Measurement,Water Meter,G193506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169756
2477,Method of Measurement,Water Meter,G193506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125264
2478,Method of Measurement,Water Meter,G193506,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109241
2479,Method of Measurement,Water Meter,G193507,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306383
2480,Method of Measurement,Water Meter,G193507,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248562
2481,Method of Measurement,Water Meter,G193507,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219759
2482,Method of Measurement,Water Meter,G193507,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169757
2483,Method of Measurement,Water Meter,G193507,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124362
2484,Method of Measurement,Water Meter,G193507,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108285
2485,Method of Measurement,Non-metered or Estimated,G193311,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352625
2486,Method of Measurement,Non-metered or Estimated,G193311,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305328
2487,Method of Measurement,Non-metered or Estimated,G193311,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247614
2488,Method of Measurement,Non-metered or Estimated,G193311,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=232387
2489,Method of Measurement,Non-metered or Estimated,G193311,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219795
2490,Method of Measurement,Non-metered or Estimated,G193311,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168700
2491,Method of Measurement,Non-metered or Estimated,G193311,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124602
2492,Method of Measurement,Non-metered or Estimated,G193311,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108538
2493,Method of Measurement,Non-metered or Estimated,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352261
2494,Method of Measurement,Non-metered or Estimated,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304971
2495,Method of Measurement,Non-metered or Estimated,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=288209
2496,Method of Measurement,,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247615
2497,Method of Measurement,Non-metered or Estimated,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=232388
2498,Method of Measurement,Non-metered or Estimated,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220311
2499,Method of Measurement,Non-metered or Estimated,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168358
2500,Method of Measurement,Non-metered or Estimated,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124404
2501,Method of Measurement,Non-metered or Estimated,G193312,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108325
2502,Method of Measurement,Non-metered or Estimated,G193073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352035
2503,Method of Measurement,Non-metered or Estimated,G193073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304951
2504,Method of Measurement,Non-metered or Estimated,G193073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247504
2505,Method of Measurement,Non-metered or Estimated,G193073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219418
2506,Method of Measurement,Non-metered or Estimated,G193073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168338
2507,Method of Measurement,Non-metered or Estimated,G193073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124588
2508,Method of Measurement,Non-metered or Estimated,G193073,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108524
2509,Method of Measurement,Non-metered or Estimated,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247472
2510,Method of Measurement,Power Meter,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168503
2511,Method of Measurement,Non-metered or Estimated,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124781
2512,Method of Measurement,Non-metered or Estimated,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111679
2513,Method of Measurement,Non-metered or Estimated,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111670
2514,Method of Measurement,Non-metered or Estimated,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111669
2515,Method of Measurement,Non-metered or Estimated,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111667
2516,Method of Measurement,Non-metered or Estimated,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111665
2517,Method of Measurement,Non-metered or Estimated,G192976,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111664
2518,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169439
2519,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125107
2520,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150055
2521,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111682
2522,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150054
2523,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111681
2524,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150049
2525,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111680
2526,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150048
2527,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111678
2528,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150040
2529,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111677
2530,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150039
2531,Method of Measurement,Non-metered or Estimated,G192994,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111676
2532,Method of Measurement,Water Meter,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247426
2533,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=233542
2534,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219660
2535,Method of Measurement,Power Meter,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168735
2536,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124433
2537,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111693
2538,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111692
2539,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111691
2540,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111690
2541,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111689
2542,Method of Measurement,Non-metered or Estimated,G192638,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111688
2543,Method of Measurement,Power Meter,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180690
2544,Method of Measurement,Power Meter,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169442
2545,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124050
2546,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111653
2547,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111652
2548,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111651
2549,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111647
2550,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111646
2551,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111654
2552,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111649
2553,Method of Measurement,Non-metered or Estimated,G193034,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111645
2554,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247524
2555,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220687
2556,Method of Measurement,Power Meter,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168508
2557,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124056
2558,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111668
2559,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111666
2560,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111662
2561,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111659
2562,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111658
2563,Method of Measurement,Non-metered or Estimated,G193124,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111656
2564,Method of Measurement,,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247457
2565,Method of Measurement,Power Meter,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180654
2566,Method of Measurement,,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180653
2567,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169126
2568,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149783
2569,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124082
2570,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111644
2571,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111643
2572,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111642
2573,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111641
2574,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111640
2575,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=150025
2576,Method of Measurement,Non-metered or Estimated,G192886,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111391
2577,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247495
2578,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219950
2579,Method of Measurement,Power Meter,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168336
2580,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124936
2581,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111663
2582,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111661
2583,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111660
2584,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111657
2585,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111655
2586,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111650
2587,Method of Measurement,Non-metered or Estimated,G193044,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111648
2588,Method of Measurement,Power Meter,G193501,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352671
2589,Method of Measurement,Power Meter,G193501,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305678
2590,Method of Measurement,Power Meter,G193501,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248500
2591,Method of Measurement,Power Meter,G193501,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219591
2592,Method of Measurement,Power Meter,G193501,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169057
2593,Method of Measurement,Power Meter,G193501,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124214
2594,Method of Measurement,Power Meter,G193501,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108128
2595,Method of Measurement,Power Meter,G193503,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352295
2596,Method of Measurement,Power Meter,G193503,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305492
2597,Method of Measurement,Power Meter,G193503,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248502
2598,Method of Measurement,Power Meter,G193503,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220464
2599,Method of Measurement,Power Meter,G193503,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168873
2600,Method of Measurement,Power Meter,G193503,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125465
2601,Method of Measurement,Power Meter,G193503,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109449
2602,Method of Measurement,Power Meter,G193502,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353039
2603,Method of Measurement,Power Meter,G193502,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306226
2604,Method of Measurement,Power Meter,G193502,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248501
2605,Method of Measurement,Power Meter,G193502,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219764
2606,Method of Measurement,Power Meter,G193502,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169606
2607,Method of Measurement,Power Meter,G193502,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124774
2608,Method of Measurement,Power Meter,G193502,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108716
2609,Method of Measurement,Water Meter,G363800,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305870
2610,Method of Measurement,Water Meter,G363800,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248503
2611,Method of Measurement,Water Meter,G363800,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=380537
2612,Method of Measurement,Water Meter,G363800,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220657
2613,Method of Measurement,Water Meter,G363800,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169253
2614,Method of Measurement,Water Meter,G363800,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=380536
2615,Method of Measurement,Water Meter,G363800,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125464
2616,Method of Measurement,Water Meter,G363800,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109448
2617,Method of Measurement,,G193495,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305473
2618,Method of Measurement,,G193495,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248487
2619,Method of Measurement,,G193495,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220277
2620,Method of Measurement,,G193495,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168851
2621,Method of Measurement,Water Meter,G193495,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125447
2622,Method of Measurement,Power Meter,G193495,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109429
2623,Method of Measurement,,G193496,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305662
2624,Method of Measurement,,G193496,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248488
2625,Method of Measurement,,G193496,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220085
2626,Method of Measurement,,G193496,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169041
2627,Method of Measurement,,G193496,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125253
2628,Method of Measurement,,G193496,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109231
2629,Method of Measurement,Non-metered or Estimated,G561829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351877
2630,Method of Measurement,Non-metered or Estimated,G561829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306210
2631,Method of Measurement,Non-metered or Estimated,G561829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248474
2632,Method of Measurement,Non-metered or Estimated,G561829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219565
2633,Method of Measurement,Non-metered or Estimated,G561829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169590
2634,Method of Measurement,Water Meter,G561829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125249
2635,Method of Measurement,Water Meter,G561829,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109227
2636,Method of Measurement,Non-metered or Estimated,G561837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352293
2637,Method of Measurement,Non-metered or Estimated,G561837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305264
2638,Method of Measurement,Non-metered or Estimated,G561837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248476
2639,Method of Measurement,Non-metered or Estimated,G561837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=233662
2640,Method of Measurement,Non-metered or Estimated,G561837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220445
2641,Method of Measurement,Non-metered or Estimated,G561837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168647
2642,Method of Measurement,Water Meter,G561837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124751
2643,Method of Measurement,Water Meter,G561837,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108692
2644,Method of Measurement,Non-metered or Estimated,G561836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352479
2645,Method of Measurement,Non-metered or Estimated,G561836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306211
2646,Method of Measurement,Non-metered or Estimated,G561836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248475
2647,Method of Measurement,Non-metered or Estimated,G561836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220273
2648,Method of Measurement,Non-metered or Estimated,G561836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169591
2649,Method of Measurement,Non-metered or Estimated,G561836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=151495
2650,Method of Measurement,Non-metered or Estimated,G561836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125078
2651,Method of Measurement,Water Meter,G561836,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109043
2652,Method of Measurement,Water Meter,G332998,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306012
2653,Method of Measurement,Water Meter,G332998,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248065
2654,Method of Measurement,Water Meter,G332998,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220802
2655,Method of Measurement,Water Meter,G332998,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169397
2656,Method of Measurement,Water Meter,G332998,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124162
2657,Method of Measurement,Water Meter,G332998,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108074
2658,Method of Measurement,Water Meter,G333007,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306030
2659,Method of Measurement,Water Meter,G333007,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248499
2660,Method of Measurement,Water Meter,G333007,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220830
2661,Method of Measurement,Water Meter,G333007,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169414
2662,Method of Measurement,Water Meter,G333007,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124196
2663,Method of Measurement,Water Meter,G333007,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108110
2664,Method of Measurement,Water Meter,G193492,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306376
