,question,answer,ApplID,Report_ID
961,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G190968,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109174
962,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352464
963,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305666
964,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248644
965,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220646
966,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169045
967,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125455
968,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333082,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109437
969,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110084
970,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561267,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108454
971,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247656
972,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220701
973,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168708
974,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125309
975,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149204
976,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193398,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109281
977,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353147
978,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306119
979,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247455
980,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219663
981,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169498
982,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125342
983,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192875,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109315
984,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352946
985,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305739
986,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247389
987,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219466
988,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169116
989,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124825
990,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191724,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108767
991,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352958
992,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304997
993,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247424
994,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219978
995,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=180595
996,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168384
997,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124831
998,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192604,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108774
999,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352385
1000,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305741
1001,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247391
1002,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219816
1003,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169118
1004,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124973
1005,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191726,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108933
1006,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352224
1007,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305931
1008,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247446
1009,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219820
1010,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169311
1011,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125338
1012,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G192804,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109310
1013,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352970
1014,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=304952
1015,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247505
1016,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220686
1017,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168339
1018,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125294
1019,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109266
1020,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352406
1021,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305315
1022,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247500
1023,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219609
1024,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168688
1025,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124587
1026,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193063,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108523
1027,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352577
1028,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306107
1029,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247386
1030,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220722
1031,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169486
1032,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124253
1033,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191719,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108168
1034,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352776
1035,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305158
1036,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247387
1037,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220155
1038,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168539
1039,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124971
1040,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G191722,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108931
1041,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219572
1042,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168654
1043,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124202
1044,Ownership Type,"Other - 
Permitted through San Bernardino County",G363809,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108116
1045,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351950
1046,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306402
1047,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248677
1048,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220675
1049,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169776
1050,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124928
1051,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363815,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110075
1052,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193045,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108725
1053,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352487
1054,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305485
1055,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248642
1056,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219922
1057,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168866
1058,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125460
1059,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333081,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109442
1060,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351913
1061,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305482
1062,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248640
1063,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219916
1064,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168862
1065,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149156
1066,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124201
1067,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333079,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108115
1068,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352503
1069,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305478
1070,Ownership Type,"Other - 
Golf Course Superintendent",G333080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248641
1071,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219912
1072,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168857
1073,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=149157
1074,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125086
1075,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G333080,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109053
1076,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561847,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305876
1077,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561847,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248639
1078,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561847,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220662
1079,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561847,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169259
1080,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561847,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124379
1081,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561847,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111224
1082,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G561847,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108302
1083,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363807,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352477
1084,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363807,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305491
1085,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363807,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248636
1086,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363807,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220656
1087,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363807,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168872
1088,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363807,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124771
1089,Ownership Type,"Lessee of land on which well or point of diversion is located, and is extracting/diverting water",G363807,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108713
1090,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363808,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352849
1091,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363808,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306380
1092,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363808,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248638
1093,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363808,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220645
1094,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363808,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169754
1095,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363808,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125452
1096,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G363808,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109434
1097,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351936
1098,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=333762
1099,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306379
1100,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=248632
1101,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219915
1102,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169753
1103,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124920
1104,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108877
1105,Ownership Type,"Owner of land, but lessee is extracting/diverting water",G193568,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83757
1106,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193347,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353243
1107,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193347,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=334009
1108,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193347,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306075
1109,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193347,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247624
1110,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193347,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220313
1111,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193347,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169454
1112,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193347,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124604
1113,Ownership Type,"Owner of land on which well or point of diversion is located, and is extracting/diverting water",G193347,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108540
